	TAD	DHS_0	DHS_1	DHS_2	DHS_3	DHS_4	DHS_5	DHS_6	DHS_7	TAD_volume_0	TAD_volume_1	TAD_volume_2	TAD_volume_3	TAD_volume_4	TAD_volume_5	TAD_volume_6	TAD_volume_7	SDOC_0	SDOC_1	SDOC_2	SDOC_3	SDOC_4	SDOC_5	SDOC_6	SDOC_7	mean_expression_0	mean_expression_1	mean_expression_2	mean_expression_3	mean_expression_4	mean_expression_5	mean_expression_6	mean_expression_7	adjacent_TAD_contact_0	adjacent_TAD_contact_1	adjacent_TAD_contact_2	adjacent_TAD_contact_3	adjacent_TAD_contact_4	adjacent_TAD_contact_5	adjacent_TAD_contact_6	adjacent_TAD_contact_7	SDOC_std
1131	"chr13	103920000	104480000"	-0.43999708808718	-0.556410603472855	-1.01787576936981	-0.649185572812531	-0.709328641323674	-0.649229639009923	-0.868928866645021	-1.53773347842789	0.435278860077224	0.406256732183631	0.438016951861594	0.402160494942241	0.334285310226406	0.512171338555815	0.616271713485201	0.74486151100366	-0.538396161289136	-0.612702459049881	-0.924498668535278	-0.66275815468923	-0.670249120857804	-0.699493896009248	-0.831584293273924	-1.57567689747393	1.459310951824104	1.1431713480427208	1.071323342269666	1.314969089523111	0.44107441011258836	0.45370825784360563	0.23748417823053883	0.5448622083335153	-0.3025981356309352	-0.3114253414791999	-0.4664201167169753	-0.16878667608480658	-0.36120574936699085	-0.5109444089017888	-0.5691526680754541	-0.6846639416834671	0.3093941020647351
1135	"chr13	106020000	106180000"	-0.658446952331347	-0.801273984727164	-0.627928607861192	-0.649185572812531	-0.709328641323674	-0.893241479580413	-0.868928866645021	-1.53773347842789	-1.83183387124474	-1.78767615701786	-1.82728616908901	-1.79010770303874	-1.81515538282263	-1.77512349258431	-1.72526074136229	-1.67709761115607	0.610253207504556	0.397507996583995	0.566191984848553	0.596647333676216	0.530504138210333	0.193163671250774	0.102380730643124	-1.57567689747393	2.0957927997102797	2.1250228437637175	0.8849893588585729	2.627662864033655	1.376401526593598	0.647257399339338	0.12659390087103614	0.022581724428850796	-0.08542851541128789	-0.10043878100846095	-0.20094347071905258	-0.18583004670628525	-0.09390820331229338	-0.08705498247940756	-0.04587714905439381	-0.15824956557599282	0.6861645298411775
1144	"chr13	110340000	110540000"	-0.174904791217282	-0.377668579745939	-0.876947508584588	-0.767344749555716	-0.481992936159033	-0.764786275942131	-0.716633479183712	-0.740164058136257	-1.52700526365174	-1.20461925957885	-1.09615231514026	-1.33296883460372	-1.27283776223269	-1.14280793012194	-1.08937666582308	-0.926430551813575	0.745741758024785	0.426476738992971	-0.168931583375499	0.0686652485953837	0.28249799579467	-0.0778917289650756	-0.0655010204569859	-0.201460517972358									1.5371243914850958	1.4437777643400385	1.1861711294486543	1.2836135846527335	1.3779907889727543	1.15773519773826	0.9536508645792899	1.0027173569633159	0.3111680017779692
1151	"chr13	113060000	113300000"	-0.174904791217282	0.254276372895893	0.420018477312279	0.433059740481642	0.250641688703954	0.345133135392285	0.439773360832457	0.988592271165499	-0.934450628320584	-0.979093621700671	-1.08685411670514	-1.14986909389173	-1.00359225635343	-1.14705873653612	-1.12747792224926	-1.3865854109564	0.450116159560224	0.902753266919902	1.08552464742666	1.16276824152755	0.896973515960987	1.03337975462184	1.09174461287027	1.6484620171125	1.1773784019697318	1.5598100606306409	2.327044484876141	1.8129800528937852	1.0024088808450105	1.4701459389836804	1.4207208444215853	2.700630338460738	0.39126665158306684	0.30749408416040847	0.4409457412453803	0.4393668070068917	0.43897123083458855	0.7237774675293932	0.993391801105624	1.1548723586325265	0.31166021894161194
1153	"chr13	113820000	114040000"	-0.43999708808718	-0.133995627316298	-0.136592358862425	-0.00435692625282478	0.303431859272977	0.494448518068343	0.677428883548407	0.488686631300554	-0.906697619605135	-0.990998017549621	-1.28983614285903	-1.12704350108792	-1.36938225732553	-1.20673186351913	-1.21921112689462	-1.19617675518261	0.20230437866888	0.546403557504934	0.642173306541692	0.735241696629012	1.15429020214454	1.20134892591788	1.3313561533648	1.13989069677792	0.7158259984446295	0.33942283150850167	0.36151804799567167	0.27562159982340206	1.5434888528353954	1.832831058589497	1.7536133944313848	0.8435318705056135	0.09846898201634581	0.0763730197391967	-0.00994988881011778	0.05217011175651159	0.16775324356384602	0.2816988624594732	0.5334006432592068	0.7414165562345916	0.37028609069756957
1156	"chr13	115260000	115560000"	-1.9212192648253	-2.08758357192126	-2.04927112357746	-2.00565887658374	-2.00413660741207	-1.48810873403315	-1.81256591115843	-0.993593602735111	-0.224157713136391	-0.213369999373715	-0.102843056594396	-0.0790970767160944	-0.137938099853868	-0.202688155259549	-0.244636665123411	-0.30355531130728	-2.00254795224309	-2.05946450537262	-1.91621857901993	-2.00183425066633	-1.95427695247279	-1.00856105525942	-1.81444291608875	-0.64059371868462									0.7772425202717328	0.46657549428604556	0.5796232749371198	0.6816876841157032	0.8397492762712329	0.8497150077142981	0.6890327296118032	0.9067911971784373	0.5039449723951013
1164	"chr14	12360000	12640000"	-1.16295075666002	-1.11424212646837	-1.20663546378838	-1.07354387322952	-0.856305919481175	-1.04675429127555	-1.05616469779073	-1.53773347842789	-0.144460463049314	-0.297809807254356	-0.23254501638167	-0.273573768643696	-0.314399820150246	-0.234774294630495	-0.217544233932676	-0.27466113321428	-0.769202339703332	-0.654927862745369	-0.779899790682769	-0.640351843560767	-0.477918424050669	-0.632845144283495	-0.661702625594264	-1.57567689747393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.089870558105857	-0.06218218586255251	-0.16352172100076603	0.11260932574266098	0.20379588138906102	-0.15188649977870913	-0.17747135087488763	-0.30379139122319476	0.3152347013281455
1165	"chr14	12640000	13020000"	-1.4382863852072	-1.3166280871251	-1.48871445539289	-2.00565887658374	-1.4928717350537	-1.48810873403315	-1.81256591115843	-1.53773347842789	0.363977202522501	0.391848242521853	0.407117599743651	0.469035786689989	0.3601648976479	0.364589541655389	0.401776714793225	0.21813407686629	-1.22943733334186	-1.11796803183827	-1.2850666494596	-2.00183425066633	-1.22611957137415	-1.17482283126785	-1.81444291608875	-1.57567689747393									0.5863739707401112	0.7024308238447086	0.754000270013117	0.5218561844341698	0.6420640155430721	0.21125853071463543	0.13274316550452522	0.09231216989771857	0.3084767797960047
1170	"chr14	15180000	15280000"	-1.16295075666002	-1.3166280871251	-1.01787576936981	-0.908967949498408	-1.01571034939012	-0.893241479580413	-0.577150336459081	-0.563791050489605	-2.34549819769775	-3.66129357811837	-2.30194600925822	-2.31547294636364	-3.20673418568632	-2.81565421730382	-2.3243923833324	-3.62305270878055	1.00631223504766	3.66328838531119	1.25799211744961	1.59788826375973	2.13911245428204	1.90054680857972	1.83539036302015	2.6606082974889	4.002261454480455	4.17251151755716	3.795860437375346	3.184396149765171	3.5321797907944017	2.191114107478284	1.9265612009163677	1.4171206888706658	2.557493841316823	2.385457256614939	2.179553527918034	1.8755683094944047	1.8330810934791437	2.111038422463506	2.5883115369200973	1.6703490166270976	0.7872808262157948
1173	"chr14	16720000	17020000"	-1.9212192648253	-2.08758357192126	-1.48871445539289	-1.28007938637697	-1.20184879237073	-1.04675429127555	-0.716633479183712	-0.318308123170192	-0.068425646166989	-0.209393908606995	-0.2877388086948	-0.211840924034019	-0.331484300964967	-0.554394311397191	-0.534846832315342	-0.97835513057363	-2.00254795224309	-2.05946450537262	-1.02270696848125	-0.816110702040609	-0.744075365210955	-0.511977387266941	-0.268313256831981	0.277060997227596									0.9138100186291842	0.9965533275365501	1.3485885553046502	1.4598111440350943	1.8525343192808403	2.4381773069976194	2.4525375932296933	4.680033521611035	0.7534174529763786
1174	"chr14	17020000	17260000"	-0.954455776880396	-0.954724045561751	-0.876947508584588	-0.908967949498408	-0.709328641323674	-0.649229639009923	-0.380747653849148	0.0539979374356437	-0.82532305251971	-0.8177073173791	-0.875539554963242	-0.7291762645151	-0.746527448432471	-0.921501035364402	-1.04087378456727	-1.0708038951601	-0.318751794025093	-0.281873596354825	-0.239186927099407	-0.319347001908195	-0.170271378570748	-0.0556007498030226	0.221635264718073	0.699334697636429	4.309825536480335	3.8808338269296065	4.146592330793719	4.06563934641495	4.270632164238514	4.215535647909717	3.9853559941270036	4.0578601289002085	-0.06226285197384907	-0.15045520724877393	0.15773800191106307	0.10026643309669461	-0.023244160512394408	-0.3489388683683415	-0.34228379516095025	-0.8252247113532218	0.33234097458096606
1177	"chr14	18740000	19000000"	-0.658446952331347	-0.556410603472855	-0.876947508584588	-0.767344749555716	-0.709328641323674	0.0191962320884449	0.0161876823811325	0.216499029900695	-0.475466788805586	-0.624560640162365	-0.577480654429311	-0.617761592229063	-0.661259015403098	-0.761916412919728	-0.709726371918234	-0.865641900014573	-0.209253003316142	-0.0617730098933517	-0.372945235855773	-0.2590964310894	-0.216452622505516	0.478732948099841	0.447373146522619	0.718876937071832									0.3900285472046388	0.3331008870630493	0.457918097899714	0.3351231730270473	0.41455525601394916	0.9923708835171506	0.8637214213373932	0.9616599707525224	0.38927363528397396
1201	"chr14	32280000	32440000"	0.0430110730680601	-0.000113292730979958	0.420018477312279	0.130570505133293	0.207776730154962	0.235216197343167	0.520156061714438	1.03496644910119	-1.81328228716025	-1.85172233429141	-1.84118754826799	-1.90946280153706	-1.82543021166258	-1.78644927249859	-1.76596074197849	-1.9778594001576	1.35350818627842	1.48226122206928	1.80451924470644	1.88536368069825	1.68066075678495	1.56687633027242	1.91364298603456	2.45410007733361	3.0421946135835296	2.855907014727341	4.299331014772141	3.075803423610541	4.537955433793642	4.5361840299568605	5.456318023118238	5.637067918006079	2.3855220023635915	3.0634537412730385	3.290767321641231	3.0481702897766665	2.624817354338835	2.358966946823859	2.9554388811835053	4.12341854392128	0.317919190765941
1208	"chr14	35380000	35620000"	-0.101225872234568	-0.209170220981026	-0.196038664408668	-0.201533392443787	-0.0726161176073976	0.0724113269080244	0.346902262605958	0.725799310144022	-1.01739289917656	-0.741068352189836	-0.818733107437367	-0.797206644416972	-1.11050866268012	-1.21433517765536	-1.2414272186405	-1.16686336826114	0.56422637356431	0.333728551610236	0.357671014570257	0.343027597022395	0.628334320230295	0.788487346969904	1.07215562825285	1.31525281009597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8232012659814694	-0.8288774221888214	-0.7819162837366846	-0.7010708462896786	-0.6302684642772639	-0.6518478462034178	-0.5889291500119165	-0.6483438526411496	0.33954981909647086
1210	"chr14	37000000	37640000"	-1.9212192648253	-2.08758357192126	-2.04927112357746	-1.52065875067353	-1.20184879237073	-1.48810873403315	-1.81256591115843	-1.53773347842789	0.746421366881363	0.821728853146413	0.853002135688083	0.84714419459221	0.748865119276365	0.800144319039859	0.76894961168558	0.704772339133253	-2.00254795224309	-2.05946450537262	-1.91621857901993	-1.44538049175073	-1.16366357114513	-1.34071775781431	-1.81444291608875	-1.57567689747393									-0.6786881199309741	-0.6753224249645122	-0.697152146242238	-0.6724637944278626	-0.691378530084238	-0.7190587897885072	-0.7554236003987504	-0.6484386171254695	0.30977671655713374
1216	"chr14	46380000	46620000"	-1.9212192648253	-1.62650534979397	-1.48871445539289	-2.00565887658374	-2.00413660741207	-1.48810873403315	-1.81256591115843	-1.53773347842789	-0.247626872057662	-0.501710688429115	-0.463415008750948	-0.196152799825523	-0.359870464799523	-0.322335004758489	-0.447090372444206	-0.398307343701947	-2.00254795224309	-1.01654218279261	-0.968129763381448	-2.00183425066633	-1.95427695247279	-0.963230335695403	-1.81444291608875	-1.57567689747393									-0.05911765553734789	-0.008739852565634861	-0.04889057166359253	-0.019637306167041648	0.0707352724613727	-0.25061893984485223	-0.3180761771399993	-0.54992959117218	0.4484832160805163
1231	"chr14	54320000	54640000"	-0.658446952331347	-0.556410603472855	-0.437411419428602	-0.353977144405453	-0.300972842883065	0.304002396621926	0.346902262605958	0.931561747205349	-0.316044434125199	-0.232507581647169	-0.316080752042565	-0.3176710188551	-0.363756610595707	-0.526994168571129	-0.904097259621609	-0.284244435052969	-0.296847417090963	-0.287030705172733	-0.162861130276646	-0.109452457347822	-0.0422648252130512	0.589422582928964	0.883403413831445	0.854390435551358									-0.6462832401918397	-0.5449419284882939	-0.6660326241653541	-0.4934076580937455	-0.5772676083702635	-0.1671556563239431	-0.04095922761932912	-0.4505613621728054	0.47610780713024825
1232	"chr14	54640000	54840000"	-0.541074966270738	-0.291103400459837	-0.0121359555940623	-0.353977144405453	-0.2195917478466	0.38337418544243	0.677428883548407	1.61827620851655	-1.68924444056501	-1.5701739757009	-1.49322030370827	-1.65574222975814	-1.59030063869103	-1.53202433082352	-1.65932057229522	-0.720470407943933	0.471690845262505	0.729870881838366	0.849756952024752	0.689928407879732	0.756332898616093	1.33048014085112	1.68007477804071	1.59834021501845									1.001032837430182	1.0957244283802872	1.261208675459198	1.7126034674697002	2.3661563653559043	2.6393735857871268	3.7395515138220787	0.9233399889024957	0.4269783435239228
1235	"chr14	55720000	56080000"	0.672197984916578	0.433142123776484	0.778129802775502	1.06685415588563	0.858812608477469	0.494448518068343	0.216962867045356	0.216499029900695	-0.351003845121258	-0.457218969323288	-0.387758889666163	-0.593051646350733	-0.47147952256046	-0.330800543578785	-0.0899427596103456	0.149814931962388	0.733658004999679	0.676872349017244	0.859290435060649	1.22850160424779	0.960857610713321	0.588778059528943	0.233519028693939	0.0574868548492003	1.716186666534041	1.7101510620769282	1.552795113732239	1.7240224716780688	1.5448134568687653	1.3551928854077167	1.450208435960629	1.4200019154262051	0.6900021508068961	0.7069455411141233	0.5091292874890603	0.6650161167290594	0.704575648563245	0.47524534980386013	0.42786677253495287	0.0324553491556161	0.3550849038808829
1249	"chr14	62640000	62860000"	-1.16295075666002	-0.954724045561751	-0.627928607861192	-0.44697503394277	-0.709328641323674	-0.34297782243644	-0.716633479183712	-1.53773347842789	-0.706660841324062	-1.06830321788847	-0.683169095812733	-1.03369675818029	-0.915364465394818	-0.773103308230073	-0.721534610728353	-0.645898029865414	-0.559044146840676	-0.195210892923135	-0.114665356876685	0.26483659001919	-0.089566275075057	0.149069364223644	-0.195058302084091	-1.57567689747393									2.887481851293412	3.4841972634005587	3.917212946160522	4.620442451215524	4.237514312956345	4.289782733306844	3.824951972197391	2.593292078013923	0.5379227940980692
1271	"chr14	70240000	70540000"	1.18175253378189	1.32488360643199	1.20324907934476	1.03687085716446	1.07647668785417	0.607909836863957	0.601185572742003	0.216499029900695	-0.523407829852332	-0.651784669082261	-0.596917485426015	-0.618677486033696	-0.682985636404984	-0.58738886152158	-0.358838703801819	-0.333956536990094	1.26668901853257	1.5995762569296	1.43520287113149	1.22923349763322	1.3497628987279	0.882731553790466	0.717524433164542	0.384094930780004	1.626483639974161	1.7523192663020168	1.6492438682865505	1.7951630187228431	1.5776582113535131	1.5689803511935183	1.6791731706534143	1.7724165436031696	0.8319961510661612	0.6998201563153916	0.7872359615744942	0.86928940557573	0.73221750287803	0.8330722734038349	0.680345299876309	1.0161532174826777	0.3831275093359353
1275	"chr14	73480000	73700000"	0.243425975518177	0.131982735479285	0.0933002551938856	0.379116251502109	0.586381209463635	0.534575958961835	0.677428883548407	1.07798757907581	-1.46185512642104	-1.34508951013439	-1.35279785361414	-1.35505773299562	-1.30326303770989	-1.25275494264421	-1.33329090345311	-1.70140592732225	1.07674571744992	0.988865276801488	0.871452190247207	1.26802886296825	1.40544514828874	1.25913377941165	1.40887048090764	1.93939954323733	2.8716913986679025	3.108254783394598	2.9135437912554445	3.339247606321642	3.3199778757715426	3.104487285113804	3.082669856022816	4.328106226260811	1.5910053643998099	1.8790663556359397	1.4265331318507408	1.7765094888290847	1.6827031494181803	2.058037368693487	2.0087081002903813	2.6503792171319476	0.30835303819756116
1281	"chr14	76500000	76880000"	0.0430110730680601	0.131982735479285	0.344176947459278	0.332709514962362	0.729533104529369	1.10773644747775	0.755410215177431	0.136166725541447	-0.0813203642963972	-0.0348766232459404	-0.158789148467337	-0.349402950522366	-0.352326748816744	-0.41279561330564	-0.190191300312283	-0.0304593255141049	0.100315783522431	0.086197683832375	0.355295590432541	0.464280619702437	0.800859405040357	1.09878913170631	0.683350442309704	0.128452712688221	4.274954423152346	4.752518259250017	4.886853413746783	4.505590636392102	3.961520025091761	3.4002459448036637	3.1337421277409616	2.7830110473580003	0.20520077166449008	-0.007151115366376655	0.043174567057781464	0.3908849542463798	0.6962312500404596	1.004529026720036	0.7554838818968276	0.6101689512939468	0.3471224185242649
1284	"chr14	78120000	78360000"	-0.658446952331347	-0.66189827334101	-0.437411419428602	-0.538703096348378	-0.2195917478466	-0.0981222363689179	0.0161876823811325	0.931561747205349	-0.509391891545136	-0.55186202396357	-0.475621997494993	-0.571996202795535	-0.546774366203407	-0.607574583577632	-0.668126462548368	-1.18792096354773	-0.187633549140982	-0.199334730722407	-0.0729491645567451	-0.110951201828551	0.130264727353839	0.284371556453072	0.423008221641933	1.46753739988282	3.280571254671504	3.5274181701712	3.222954384796072	3.365984505348619	3.2401542412692375	3.152758361236224	3.276152176560057	4.427166716583186	1.7753210935310135	2.035276635691316	2.1922014929782887	2.3391210406414915	2.8411111305110084	2.2522043191577157	2.12585239540836	2.370219264064999	0.5180528665465616
1285	"chr14	78360000	78660000"	-1.9212192648253	-1.3166280871251	-1.48871445539289	-1.52065875067353	-2.00413660741207	-1.04675429127555	-1.05616469779073	-0.993593602735111	-0.0390357831454193	-0.0642372466657384	-0.0668475927308359	-0.122542884382958	-0.216191897930433	-0.101668010448219	-0.071176631514244	-0.12924777374895	-2.00254795224309	-0.922133842890918	-1.0991507492755	-1.05176823547587	-1.95427695247279	-0.691544804371951	-0.70954001964039	-0.70560211539203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1107385228266142	1.025809757891307	0.9166847880815535	1.7271348222350864	1.314389678531649	1.303138538111659	1.4912873220925789	1.3717866870313808	0.5048551987948423
1288	"chr14	79500000	79720000"	0.11716536337888	0.392735358965511	0.951943821416021	0.722636439778414	1.12959634611977	1.56781791266557	1.63150227778519	1.74531487850087	-1.49403922854619	-1.487679980272	-1.17947720628707	-1.48834096877575	-1.34458300653249	-1.52132400740465	-1.44628914576796	-1.66106700811129	0.999726869770906	1.35330989544255	1.62503470438889	1.63524097433635	1.89519611438528	2.34396686632875	2.27589992474661	2.39705422343349	0.0	0.0	0.0	0.0	0.05454150272279529	0.08721813942010288	0.0	0.0	-0.9864829831482881	-1.0018145633254047	-0.9830652380186298	-0.9497662214419259	-0.980944569564171	-0.8858975279351097	-0.9134452874937453	-0.7739282793248896	0.47218609776968246
1310	"chr14	119200000	119420000"	0.56379340621083	0.433142123776484	0.454690806196511	0.616718150465289	0.49113611078015	0.76398007997896	0.962906444783042	1.29390315272388	-1.00175372249945	-0.970755103805733	-0.813698189710269	-0.941788242619519	-0.912981146465947	-1.24094554851085	-1.28902382601911	-1.5114322862014	1.16132733978918	1.08538352719625	0.935916710320177	1.19443965822296	1.06249698343769	1.43238614182812	1.63125926647306	1.972415504825	2.367033906428131	2.51616415181529	2.6148893165637492	3.7328419259872927	3.2142467990807218	3.191538261548059	3.1800801171360007	4.888958622183285	-0.5033675217767306	-0.3426765026917355	-0.31760183895734456	-0.37766972618024147	-0.23735719681551448	0.050318393961091834	0.25216426134764575	-0.007193958791539376	0.32482382836142837
1312	"chr14	120120000	120440000"	-1.4382863852072	-1.3166280871251	-2.04927112357746	-1.28007938637697	-2.00413660741207	-1.23317482851472	-1.81256591115843	-1.53773347842789	-0.0032762666055027	0.0328943157781935	-0.0316610904498877	0.0463192278719262	-0.0830814591255936	-0.02715785646533	0.0234834783240118	-0.0655366960485704	-1.08518292620166	-0.972056400105837	-1.91621857901993	-0.913190821499335	-1.95427695247279	-0.863281817511888	-1.81444291608875	-1.57567689747393									0.36041073272579544	0.39734617587876475	0.4034814633101204	0.48502298264409893	0.42610847910794336	0.30947266394689166	-0.004791578325109566	-0.3213101634649524	0.44472310529062004
1328	"chr15	6760000	7200000"	0.293541892575265	0.864236167329845	0.951943821416021	0.575447782915593	0.359481973007996	-0.0387162077601954	-0.177003533176917	-0.434118486353731	0.164764534787042	0.0367733900434634	0.0803224937397283	0.0429877467012522	0.157628530910767	0.197616927883557	0.314943867925895	0.384593902789804	0.0988687290741521	0.543517366449399	0.595236420469123	0.329526272406839	0.102828066316853	-0.166890008604706	-0.265138272187089	-0.461048624889015	0.04538952931040703	0.3027334178119227	1.2660499888215275	0.2069042605698982	0.08217367705147065	0.2866426624007008	0.2294512580170516	0.14852760634002143	-0.30466872466554606	-0.21997167716897292	-0.07171002178441865	-0.29017634078912924	-0.4196536251781408	-0.49860133276497093	-0.5899641450948253	-0.6654124112620575	0.3560062229817034
1331	"chr15	8320000	8560000"	-0.258309799840686	-0.377668579745939	-0.524566652612661	-0.44697503394277	-0.386343983240283	-0.27166322967907	-0.107326493365667	0.432767809667062	-0.842675787243703	-0.822606130775738	-0.762096098992227	-1.02803141881522	-1.17159483000564	-1.27780536951158	-1.25971081927906	-1.55201080533584	0.332383766350738	0.239334819529081	0.0216821267443124	0.259669005988426	0.330282737613309	0.489599481740766	0.602673543507406	1.32052783271185	3.210387305785269	3.345873220558686	3.3812086051804213	3.4828611872597786	3.3671781342258478	3.550457447925838	3.05954563988226	4.448808467729545	0.5405469033237261	0.48226093954543486	0.8966836305692579	0.2305492007642499	0.20758091628416966	0.6787027311643095	1.2255926453932122	1.078456472497648	0.36655864046033315
1337	"chr15	10800000	10980000"	-0.658446952331347	-0.464175472027094	-0.524566652612661	-0.44697503394277	-0.588304626070414	-0.893241479580413	-1.05616469779073	-0.993593602735111	-1.29987774139655	-1.54106500976628	-1.38359494837073	-1.27639826604914	-1.23810590637716	-1.2415745060461	-1.25054930314825	-1.1142589554004	0.1580202658376	0.510706189173064	0.297191428951491	0.365502876234429	0.148279700008496	-0.147122264407829	-0.331076862271457	-0.39149468459528	0.6514648367212108	0.5721715115201269	0.4094744225414325	0.9549779124791462	0.2966298934275985	0.3710525821526915	0.44062653832946924	0.28770972502995945	0.8459162805653372	0.8056838986810407	0.8477809854231324	0.6259115942076054	0.5737049798481353	0.5341280670201272	0.8856097605640331	0.45397507893206657	0.3097790759158991
1338	"chr15	10980000	11300000"	-1.4382863852072	-1.62650534979397	-1.20663546378838	-1.52065875067353	-2.00413660741207	-1.48810873403315	-1.81256591115843	-1.53773347842789	-0.181323005142312	-0.240212178397507	-0.194313723942377	-0.137658587280954	-0.14642227971997	-0.0826212439099813	-0.0636038865151095	-0.0022304269506051	-1.01896967335683	-1.12389180978564	-0.799512324608879	-1.04662704569034	-1.95427695247279	-1.04905399578714	-1.81444291608875	-1.57567689747393	0.13837936719102878	0.09558758310053331	0.0	0.0	0.0	0.0	0.0	0.0	1.8223652997823658	1.6923014316595109	1.2778903101158292	1.3144566385017389	1.5417188154983263	1.19546027227092	1.2781959859613212	0.8234889551887272	0.39628602460914103
1347	"chr15	25700000	25920000"	0.616808074077317	0.819522002828556	0.979485558031171	0.902878217144299	0.534537869978193	0.304002396621926	0.216962867045356	0.136166725541447	-1.32277958784506	-1.43467272375366	-1.50908558005345	-1.27817567391339	-1.37926603411559	-1.20538256504973	-1.06537174530274	-0.840284250543759	1.37032543591395	1.75700277241574	1.88159078164635	1.62912775310802	1.40183193966785	1.0279899482928	0.84148188016372	0.624998437219174	4.78883707082157	5.015840967872497	4.716628803826279	4.8179557552841095	5.094366987635791	4.805973395539541	4.952808794595983	4.398357211637791	-0.3992540932981814	-0.47255017842719815	-0.43450410134951456	-0.6710546533426285	-0.6536884776694938	-0.7551343018637332	-0.7157797701603471	-0.9006114602949697	0.4195740547332169
1362	"chr15	35480000	35840000"	-1.9212192648253	-1.3166280871251	-1.01787576936981	-1.52065875067353	-1.4928717350537	-1.48810873403315	-1.81256591115843	-1.53773347842789	-0.0289039941881053	-0.101003806552959	-0.243079991848489	-0.113763056926558	-0.113335348939607	-0.113412151523163	0.0239235009447314	0.109568870512656	-2.00254795224309	-0.903499116476908	-0.632625496810469	-1.05621493611712	-1.07687247307964	-1.0357026371101	-1.81444291608875	-1.57567689747393	0.0	0.0	0.0	0.5394005442034202	0.0	0.4905979018048463	0.0	0.0	4.059068920681856	3.527595392510948	3.894472261159588	4.695647878016691	4.232936649031878	3.833577566208986	3.124526046413624	1.897805179257018	0.44783683790136347
1377	"chr15	42520000	42760000"	-1.9212192648253	-1.62650534979397	-2.04927112357746	-1.52065875067353	-1.4928717350537	-1.48810873403315	-1.81256591115843	-1.53773347842789	-0.530130621281353	-0.573433914385628	-0.559952465728516	-0.654350704645456	-0.670991871594001	-0.645127728359338	-0.643266999798955	-0.515255402044199	-2.00254795224309	-0.996653673931056	-1.91621857901993	-0.887538227196973	-0.859800086708858	-0.882555337693662	-1.81444291608875	-1.57567689747393									-0.8762296528939445	-0.8035779232433669	-0.6689063573592773	-0.9568732665861287	-0.9561791505283622	-0.8607743078768901	-0.6978531403920595	-0.725811191014745	0.4754329334195147
1380	"chr15	48380000	48620000"	-1.4382863852072	-1.62650534979397	-1.48871445539289	-1.52065875067353	-1.4928717350537	-1.23317482851472	-1.81256591115843	-1.53773347842789	-0.682714036218634	-0.725997749493334	-0.694469931958262	-0.900989934981461	-0.733265484837603	-0.540716346836466	-0.674901909236106	-0.472205287141486	-0.81172426142993	-0.927867514851948	-0.875293155045916	-0.822300139233164	-0.832163856560881	-0.660413708965828	-1.81444291608875	-1.57567689747393									-0.627543050460259	-0.600795422980315	-0.59867822476416	-0.536276343979637	-0.5785453726499572	-0.7080249940415668	-0.8083958077815436	-0.7996111462230762	0.38942237081006015
1382	"chr15	50080000	50480000"	-1.9212192648253	-1.62650534979397	-1.48871445539289	-1.52065875067353	-1.4928717350537	-1.04675429127555	-1.05616469779073	-0.993593602735111	0.284578911747662	0.175563110460891	0.145791431683338	0.298883210611389	0.234286135308066	0.190804593071192	0.207976133857884	0.245366876451036	-2.00254795224309	-1.30236234298023	-1.18091559617104	-1.23052979967023	-1.17942343396961	-0.804872604998061	-0.810312270106546	-0.818726962043003									-0.3970135301875875	-0.3053350694319155	-0.3262197364027882	-0.3408742605757851	-0.4334867033586241	-0.42513469937096676	-0.5477069954340542	-0.00780371203794411	0.37089400199209693
1390	"chr15	53860000	54240000"	-0.954455776880396	-1.11424212646837	-1.20663546378838	-1.07354387322952	-0.856305919481175	-1.23317482851472	-1.81256591115843	-1.53773347842789	0.0997098550865299	6.79402926239069e-05	0.171287577997809	-0.0100662699141902	0.00827803369044603	0.129274634150486	0.106164848712893	0.222671248749656	-0.72014784667266	-0.791395017846869	-0.974313256896831	-0.743513855493088	-0.608457318459016	-0.91855118994479	-1.81444291608875	-1.57567689747393	0.29006928967545026	0.0	0.0	0.6072730191227239	0.0	0.0	0.04375912386696068	0.0	0.02956972509335017	-0.2723477081113764	-0.4061665392084305	0.04328573572682618	0.23287721369069123	-0.379281134464366	-0.32114539727452984	-0.44940992164658494	0.40930676644017616
1391	"chr15	54240000	54580000"	-1.16295075666002	-0.954724045561751	-1.48871445539289	-1.52065875067353	-1.4928717350537	-1.99350292052376	-1.30564274642021	-1.53773347842789	0.195073720562285	0.0220151801241274	0.0195018981444945	0.278226797143065	0.153780858037865	0.251362976752953	0.0432272108712234	0.113354955207811	-0.901252392359998	-0.68790464181705	-1.13645637885245	-1.2224382410757	-1.1509148932301	-1.95828776478229	-0.979325083492113	-1.57567689747393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1565926719772719	0.3096077255506728	0.20739718226088621	0.22756618689479619	0.18272306420255438	-0.042155792125574715	-0.06138269359881539	-0.15521794973043992	0.37470897212049425
